"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         181,        0.10818603,      0.2840895514,     -0.5383684913,       0.623523331
          0,           0,         182,      0.1072249739,      0.2828250412,     -0.5391894925,      0.6226397511
          0,           0,         183,      0.1062681739,      0.2815626717,     -0.5400073946,      0.6217594936
          0,           0,         184,      0.1053155828,      0.2803024258,      -0.540822158,      0.6208825196
          0,           0,         185,      0.1043671541,      0.2790442879,     -0.5416337439,      0.6200087907
          0,           0,         186,      0.1034228423,      0.2777882433,     -0.5424421146,      0.6191382696
          0,           0,         187,      0.1024826027,      0.2765342785,     -0.5432472329,      0.6182709199
          0,           0,         188,      0.1015463921,      0.2752823823,     -0.5440490582,      0.6174067072
          0,           0,         189,      0.1006141676,      0.2740325432,     -0.5448475557,      0.6165455966
          0,           0,         190,     0.09968588577,       0.272784749,     -0.5456426968,      0.6156875533
          0,           0,         191,     0.09876150429,      0.2715389889,      -0.546434453,       0.614832543
          0,           0,         192,     0.09784098158,      0.2702952527,     -0.5472227966,      0.6139805327
          0,           0,         193,     0.09692427741,      0.2690535322,     -0.5480076984,      0.6131314906
          0,           0,         194,     0.09601135222,      0.2678138196,     -0.5487891303,      0.6122853856
          0,           0,         195,     0.09510216624,      0.2665761068,     -0.5495670689,      0.6114421864
          0,           0,         196,        0.09419668,      0.2653403855,     -0.5503414934,      0.6106018617
          0,           0,         197,     0.09329485481,      0.2641066484,     -0.5511123836,      0.6097643811
          0,           0,         198,     0.09239665294,      0.2628748892,     -0.5518797197,      0.6089297153
          0,           0,         199,     0.09150203727,      0.2616451023,      -0.552643483,      0.6080978354
          0,           0,         200,     0.09061097104,      0.2604172824,     -0.5534036557,      0.6072687131
          0,           0,         201,     0.08972341858,      0.2591914252,     -0.5541602201,      0.6064423209
          0,           0,         202,     0.08883934519,      0.2579675274,     -0.5549131597,      0.6056186327
          0,           0,         203,      0.0879587159,      0.2567455851,     -0.5556624606,      0.6047976215
          0,           0,         204,      0.0870814956,       0.255525594,     -0.5564081108,      0.6039792605
          0,           0,         205,      0.0862076497,      0.2543075501,     -0.5571500991,      0.6031635231
          0,           0,         206,      0.0853371442,      0.2530914498,     -0.5578884151,      0.6023503832
          0,           0,         207,     0.08446994568,        0.25187729,     -0.5586230496,      0.6015398154
          0,           0,         208,     0.08360602132,      0.2506650678,      -0.559353994,      0.6007317948
          0,           0,         209,     0.08274533886,       0.249454781,     -0.5600812408,      0.5999262972
          0,           0,         210,     0.08188786652,      0.2482464278,     -0.5608047835,      0.5991232987
          0,           0,         211,     0.08103357287,      0.2470400065,     -0.5615246164,      0.5983227755
          0,           0,         212,     0.08018242694,      0.2458355157,     -0.5622407349,      0.5975247046
          0,           0,         213,     0.07933439814,      0.2446329536,     -0.5629531354,      0.5967290631
          0,           0,         214,     0.07848945633,      0.2434323184,     -0.5636618159,      0.5959358284
          0,           0,         215,     0.07764757183,      0.2422336092,     -0.5643667744,      0.5951449785
          0,           0,         216,     0.07680871541,      0.2410368258,      -0.565068009,      0.5943564918
          0,           0,         217,      0.0759728582,       0.239841968,     -0.5657655193,      0.5935703468
          0,           0,         218,     0.07513997174,      0.2386490357,     -0.5664593054,      0.5927865226
          0,           0,         219,     0.07431002792,      0.2374580287,     -0.5671493687,      0.5920049983
          0,           0,         220,     0.07348299902,       0.236268947,     -0.5678357111,      0.5912257536
          0,           0,         221,     0.07265885769,      0.2350817907,     -0.5685183354,      0.5904487683
          0,           0,         222,     0.07183757693,        0.23389656,      -0.569197245,      0.5896740226
          0,           0,         223,      0.0710191301,      0.2327132552,     -0.5698724442,       0.588901497
          0,           0,         224,     0.07020349091,      0.2315318766,     -0.5705439378,      0.5881311723
          0,           0,         225,     0.06939063342,      0.2303524246,     -0.5712117315,      0.5873630294
          0,           0,         226,     0.06858053199,      0.2291748992,     -0.5718758317,      0.5865970496
          0,           0,         227,     0.06777316129,      0.2279993008,     -0.5725362455,      0.5858332144
          0,           0,         228,     0.06696849634,      0.2268256301,     -0.5731929803,      0.5850715057
          0,           0,         229,     0.06616651256,      0.2256538879,     -0.5738460442,      0.5843119054
          0,           0,         230,     0.06536718564,      0.2244840752,     -0.5744954456,       0.583554396
          0,           0,         231,     0.06457049159,       0.223316193,     -0.5751411937,        0.58279896
          0,           0,         232,     0.06377640668,      0.2221502421,     -0.5757832982,      0.5820455802
          0,           0,         233,     0.06298490751,      0.2209862235,     -0.5764217694,      0.5812942395
          0,           0,         234,     0.06219597095,       0.219824138,     -0.5770566182,      0.5805449213
          0,           0,         235,     0.06140957417,      0.2186639867,     -0.5776878557,      0.5797976089
          0,           0,         236,     0.06062569463,      0.2175057705,     -0.5783154938,      0.5790522861
          0,           0,         237,     0.05984431004,      0.2163494904,     -0.5789395447,      0.5783089367
          0,           0,         238,     0.05906539841,      0.2151951473,     -0.5795600211,      0.5775675448
          0,           0,         239,     0.05828893799,      0.2140427423,     -0.5801769361,      0.5768280947
          0,           0,         240,     0.05751490731,      0.2128922761,     -0.5807903032,      0.5760905709
          0,           0,         241,     0.05674328488,      0.2117437496,     -0.5814001375,      0.5753549577
          0,           0,         242,     0.05597404938,      0.2105971631,     -0.5820064541,      0.5746212395
          0,           0,         243,     0.05520718017,      0.2094525177,     -0.5826092677,      0.5738894015
          0,           0,         244,     0.05444265702,      0.2083098145,     -0.5832085927,      0.5731594293
          0,           0,         245,     0.05368045985,      0.2071690547,     -0.5838044441,      0.5724313082
          0,           0,         246,     0.05292056875,      0.2060302392,     -0.5843968374,       0.571705024
          0,           0,         247,     0.05216296399,      0.2048933688,     -0.5849857888,      0.5709805624
          0,           0,         248,     0.05140762608,      0.2037584445,     -0.5855713146,      0.5702579094
          0,           0,         249,     0.05065453572,       0.202625467,     -0.5861534315,       0.569537051
          0,           0,         250,     0.04990367383,      0.2014944371,     -0.5867321565,      0.5688179735
          0,           0,         251,     0.04915502156,      0.2003653555,      -0.587307507,      0.5681006632
          0,           0,         252,     0.04840856024,      0.1992382229,     -0.5878795007,      0.5673851066
          0,           0,         253,     0.04766427145,      0.1981130399,     -0.5884481554,      0.5666712905
          0,           0,         254,     0.04692213694,      0.1969898071,     -0.5890134892,      0.5659592015
          0,           0,         255,     0.04618213868,      0.1958685251,     -0.5895755205,      0.5652488267
          0,           0,         256,     0.04544425884,      0.1947491943,      -0.590134268,      0.5645401532
          0,           0,         257,     0.04470847979,      0.1936318153,     -0.5906897505,      0.5638331682
          0,           0,         258,     0.04397478408,      0.1925163884,      -0.591241987,      0.5631278589
          0,           0,         259,     0.04324315446,      0.1914029139,     -0.5917909968,      0.5624242131
          0,           0,         260,     0.04251357388,      0.1902913922,     -0.5923367992,      0.5617222182
          0,           0,         261,     0.04178602545,      0.1891818236,     -0.5928794139,       0.561021862
          0,           0,         262,     0.04106049247,      0.1880742082,     -0.5934188606,      0.5603231324
          0,           0,         263,     0.04033695844,      0.1869685462,     -0.5939551593,      0.5596260174
          0,           0,         264,     0.03961540699,      0.1858648375,     -0.5944883301,      0.5589305052
          0,           0,         265,     0.03889582195,      0.1847630819,     -0.5950183934,      0.5582365838
          0,           0,         266,     0.03817818731,      0.1836632794,     -0.5955453694,      0.5575442417
          0,           0,         267,     0.03746248724,        0.18256543,     -0.5960692786,      0.5568534674
          0,           0,         268,      0.0367487061,      0.1814695337,     -0.5965901416,      0.5561642494
          0,           0,         269,     0.03603682837,      0.1803755904,      -0.597107979,      0.5554765764
          0,           0,         270,     0.03532683871,      0.1792835997,     -0.5976228118,      0.5547904372
          0,           0,         271,     0.03461872193,      0.1781935616,     -0.5981346608,      0.5541058208
          0,           0,         272,     0.03391246301,      0.1771054754,     -0.5986435471,      0.5534227161
          0,           0,         273,     0.03320804707,       0.176019341,     -0.5991494917,      0.5527411123
          0,           0,         274,     0.03250545937,      0.1749351577,     -0.5996525158,      0.5520609985
          0,           0,         275,     0.03180468527,      0.1738529249,      -0.600152641,       0.551382364
          0,           0,         276,      0.0311057103,       0.172772642,     -0.6006498887,      0.5507051982
          0,           0,         277,     0.03040852022,      0.1716943083,       -0.60114428,      0.5500294906
          0,           0,         278,     0.02971310089,      0.1706179231,     -0.6016358361,      0.5493552309
          0,           0,         279,     0.02901943829,      0.1695434853,     -0.6021245786,      0.5486824087
          0,           0,         280,     0.02832751853,      0.1684709936,     -0.6026105291,      0.5480110138
          0,           0,         281,     0.02763732788,      0.1674004473,      -0.603093709,      0.5473410362
          0,           0,         282,     0.02694885278,      0.1663318456,     -0.6035741394,      0.5466724657
          0,           0,         283,     0.02626207976,      0.1652651877,      -0.604051842,      0.5460052925
          0,           0,         284,     0.02557699548,      0.1642004726,      -0.604526838,      0.5453395067
          0,           0,         285,     0.02489358674,      0.1631376991,      -0.604999149,      0.5446750985
          0,           0,         286,     0.02421184045,       0.162076866,     -0.6054687965,      0.5440120583
          0,           0,         287,     0.02353174365,      0.1610179721,      -0.605935802,      0.5433503765
          0,           0,         288,     0.02285328334,      0.1599610157,     -0.6064001876,      0.5426900432
          0,           0,         289,     0.02217644672,      0.1589059954,     -0.6068619757,      0.5420310488
          0,           0,         290,     0.02150122124,      0.1578529097,     -0.6073211877,       0.541373384
          0,           0,         291,     0.02082759437,      0.1568017571,     -0.6077778454,      0.5407170396
          0,           0,         292,     0.02015555326,      0.1557525354,     -0.6082319715,      0.5400620059
          0,           0,         293,     0.01948508556,       0.154705243,     -0.6086835874,      0.5394082736
          0,           0,         294,     0.01881617947,      0.1536598785,     -0.6091327133,      0.5387558341
          0,           0,         295,     0.01814882316,      0.1526164404,     -0.6095793697,      0.5381046786
          0,           0,         296,     0.01748300481,      0.1515749269,     -0.6100235773,      0.5374547983
          0,           0,         297,     0.01681871265,      0.1505353364,     -0.6104653575,      0.5368061845
          0,           0,         298,     0.01615593502,      0.1494976668,     -0.6109047312,      0.5361588285
          0,           0,         299,     0.01549466031,      0.1484619163,     -0.6113417193,      0.5355127214
          0,           0,         300,     0.01483487703,      0.1474280828,     -0.6117763427,      0.5348678548
          0,           0,         301,     0.01417657378,      0.1463961643,     -0.6122086223,      0.5342242201
          0,           0,         302,     0.01351973927,      0.1453661586,     -0.6126385788,      0.5335818088
          0,           0,         303,     0.01286436231,      0.1443380635,     -0.6130662329,      0.5329406125
          0,           0,         304,     0.01221043181,      0.1433118767,     -0.6134916055,      0.5323006227
          0,           0,         305,     0.01155793676,      0.1422875961,     -0.6139147171,      0.5316618313
          0,           0,         306,     0.01090686626,      0.1412652191,     -0.6143355884,        0.53102423
          0,           0,         307,     0.01025720948,      0.1402447434,     -0.6147542402,      0.5303878106
          0,           0,         308,    0.009608955712,      0.1392261665,     -0.6151706928,      0.5297525651
          0,           0,         309,    0.008962094296,      0.1382094855,     -0.6155849666,      0.5291184852
          0,           0,         310,    0.008316614695,      0.1371946979,     -0.6159970818,      0.5284855632
          0,           0,         311,    0.007672506481,      0.1361818012,     -0.6164070584,       0.527853791
